paperId,title,abstract,year,venue,url,label
fcb33f95a3157b675ff3753f1814b0eae745db24,Localized Fairness in Recommender Systems,"Recent research in fairness in machine learning has identified situations in which biases in input data can cause harmful or unwanted effects. Researchers in the areas of personalization and recommendation have begun to study similar types of bias. What these lines of research share is a fixed representation of the protected groups relative to which bias must be monitored. However, in some real-world application contexts, such groups cannot be defined apriori, but must be derived from the data itself. Furthermore, as we show, it may be insufficient in such cases to examine global system properties to identify protected groups. Thus, we demonstrate that fairness may be local, and the identification of protected groups only possible through consideration of local conditions.",2019,"User Modeling, Adaptation, and Personalization",https://www.semanticscholar.org/paper/fcb33f95a3157b675ff3753f1814b0eae745db24,fairness_recommender
f825568ab4af63a14bae362703eef7568c8b3e46,Privacy and Fairness in Recommender Systems via Adversarial Training of User Representations,"Latent factor models for recommender systems represent users and items as low dimensional vectors. Privacy risks of such systems have previously been studied mostly in the context of recovery of personal information in the form of usage records from the training data. However, the user representations themselves may be used together with external data to recover private user information such as gender and age. In this paper we show that user vectors calculated by a common recommender system can be exploited in this way. We propose the privacy-adversarial framework to eliminate such leakage of private information, and study the trade-off between recommender performance and leakage both theoretically and empirically using a benchmark dataset. An advantage of the proposed method is that it also helps guarantee fairness of results, since all implicit knowledge of a set of attributes is scrubbed from the representations used by the model, and thus can't enter into the decision making. We discuss further applications of this method towards the generation of deeper and more insightful recommendations.",2018,International Conference on Pattern Recognition Applications and Methods,https://www.semanticscholar.org/paper/f825568ab4af63a14bae362703eef7568c8b3e46,fairness_recommender
7f51bb3a2647a5c2df19289026eb93c10b7cd69b,Joint Evaluation of Fairness and Relevance in Recommender Systems with Pareto Frontier,"Fairness and relevance are two important aspects of recommender systems (RSs). Typically, they are evaluated either (i) separately by individual measures of fairness and relevance, or (ii) jointly using a single measure that accounts for fairness with respect to relevance. However, approach (i) often does not provide a reliable joint estimate of the goodness of the models, as it has two different best models: one for fairness and another for relevance. Approach (ii) is also problematic because these measures tend to be ad-hoc and do not relate well to traditional relevance measures, like NDCG. Motivated by this, we present a new approach for jointly evaluating fairness and relevance in RSs: Distance to Pareto Frontier (DPFR). Given some user-item interaction data, we compute their Pareto frontier for a pair of existing relevance and fairness measures, and then use the distance from the frontier as a measure of the jointly achievable fairness and relevance. Our approach is modular and intuitive as it can be computed with existing measures. Experiments with 4 RS models, 3 re-ranking strategies, and 6 datasets show that existing metrics have inconsistent associations with our Pareto-optimal solution, making DPFR a more robust and theoretically well-founded joint measure for assessing fairness and relevance. Our code: https://github.com/theresiavr/DPFR-recsys-evaluation",2025,The Web Conference,https://www.semanticscholar.org/paper/7f51bb3a2647a5c2df19289026eb93c10b7cd69b,fairness_recommender
c16232d9de2280cec6d11e7f0185fc3f6de54233,FaDeRS: Fairness and Depolarization in Recommender Systems,"Recommender systems have become fundamental in modern society as they help navigate the vast amount of available data, enabling users to find information, products, or services more efficiently and personally. They directly impact how people consume data, goods, and resources. Recommender systems often lack fairness and diversity, resulting in unfair services and increased preference polarization. Solution: This work presents FaDeRS (Fairness and Depolarization in Recommender Systems), an approach aimed at increasing fairness and diversity in recommender systems. FaDeRS adjusts predictions through controlled perturbations and optimization to mitigate individual unfairness and polarization without modifying the input data. The research is related to socio-technical theory, addressing one of the socio-algorithmic problems, algorithmic discrimination. We consider a specific set of approaches to encode fair behaviors. The research applied a quantitative method with experimentation using two datasets in distinct contexts, implementing a post-processing algorithm based on the Simulated Annealing meta-heuristic. The proposed method demonstrated significant reductions in polarization (up to 78.64%) and individual unfairness (up to 33.97%), with only a small increase in the Root Mean Square Error (RMSE), indicating an improvement in the socially desirable qualities of the systems without unduly sacrificing accuracy. Notably, FaDeRS consistently outperformed a relevant benchmark method",2025,Brazilian Symposium on Multimedia and the Web,https://www.semanticscholar.org/paper/c16232d9de2280cec6d11e7f0185fc3f6de54233,fairness_recommender
95e0ea7d6b70896880d65ab4b829e6c9772a2f67,Enhancing New-item Fairness in Dynamic Recommender Systems,"New-items play a crucial role in recommender systems (RSs) for delivering fresh and engaging user experiences. However, traditional methods struggle to effectively recommend new-items due to their short exposure time and limited interaction records, especially in dynamic recommender systems (DRSs) where new-items get continuously introduced and users' preferences evolve over time. This leads to significant unfairness towards new-items, which could accumulate over the successive model updates, ultimately compromising the stability of the entire system. Therefore, we propose FairAgent, a reinforcement learning (RL)-based new-item fairness enhancement framework specifically designed for DRSs. It leverages knowledge distillation to extract collaborative signals from traditional models, retaining strong recommendation capabilities for old-items. In addition, FairAgent introduces a novel reward mechanism for recommendation tailored to the characteristics of DRSs, which consists of three components: 1) a new-item exploration reward to promote the exposure of dynamically introduced new-items, 2) a fairness reward to adapt to users' personalized fairness requirements for new-items, and 3) an accuracy reward which leverages users' dynamic feedback to enhance recommendation accuracy. Extensive experiments on three public datasets and backbone models demonstrate the superior performance of FairAgent. The results present that FairAgent can effectively boost new-item exposure, achieve pers",2025,Annual International ACM SIGIR Conference on Research and Development in Information Retrieval,https://www.semanticscholar.org/paper/95e0ea7d6b70896880d65ab4b829e6c9772a2f67,fairness_recommender
3630de1ddd8832540c1ebd027d70497766db7153,Fairness and Diversity in Recommender Systems: A Survey,"Recommender systems (RS) are effective tools for mitigating information overload and have seen extensive applications across various domains. However, the single focus on utility goals proves to be inadequate in addressing real-world concerns, leading to increasing attention to fairness-aware and diversity-aware RS. While most existing studies explore fairness and diversity independently, we identify strong connections between these two domains. In this survey, we first discuss each of them individually and then dive into their connections. Additionally, motivated by the concepts of user-level and item-level fairness, we broaden the understanding of diversity to encompass not only the item level but also the user level. With this expanded perspective on user and item-level diversity, we re-interpret fairness studies from the viewpoint of diversity. This fresh perspective enhances our understanding of fairness-related work and paves the way for potential future research directions. Articles discussed in this survey along with public code links are available at: https://github.com/YuyingZhao/Awesome-Fairness-and-Diversity-Papers-in-Recommender-Systems",2023,ACM Transactions on Intelligent Systems and Technology,https://www.semanticscholar.org/paper/3630de1ddd8832540c1ebd027d70497766db7153,fairness_recommender
7f71cd4fedbd278481ab26f6e10476e5efe11ebc,A Personalized Framework for Consumer and Producer Group Fairness Optimization in Recommender Systems,"In recent years, there has been an increasing recognition that when machine learning (ML) algorithms are used to automate decisions, they may mistreat individuals or groups, with legal, ethical, or economic implications. Recommender systems are prominent examples of these ML systems that aid users in making decisions. The majority of past literature research on recommender systems fairness treats user and item fairness concerns independently, ignoring the fact that recommender systems function in a two-sided marketplace. In this article, we propose CP-FairRank, an optimization-based re-ranking algorithm that seamlessly integrates fairness constraints from both the consumer and producer side in a joint objective framework. The framework is generalizable and may take into account varied fairness settings based on group segmentation, recommendation model selection, and domain, which is one of its key characteristics. For instance, we demonstrate that the system may jointly increase consumer and producer fairness when (un)protected consumer groups are defined on the basis of their activity level and main-streamness, while producer groups are defined according to their popularity level. For empirical validation, through large-scale on eight datasets and four mainstream collaborative filtering recommendation models, we demonstrate that our proposed strategy is able to improve both consumer and producer fairness without compromising or very little overall recommendation quality, dem",2024,Trans. Recomm. Syst.,https://www.semanticscholar.org/paper/7f71cd4fedbd278481ab26f6e10476e5efe11ebc,fairness_recommender
38618616130c0043158f43efaf69acc7188dc1fc,Maximum Entropy Policy for Long-Term Fairness in Interactive Recommender Systems,"This article considers the problem of maintaining the long-term fairness of item exposure in interactive recommender systems under the dynamic setting that user preference and item popularity evolve over time. The challenge is that the evolving dynamics of user preference and item popularity in the feedback loop amplify the long-term “unfairness” of item exposure. To address this challenge, we first formulate a constrained Markov Decision Process (MDP) to capture the evolving dynamics of user preference. The proposed constrained MDP imposes long-term fairness requirements via maximum entropy techniques. Moreover, to illuminate the “unfairness” amplifying effect caused by the evolving dynamic of item popularity in the feedback loop, we design a debiased reward function to eliminate popularity bias in the training data. To this end, the proposed framework can maintain acceptable recommendation accuracy while exposing items as randomly as possible, ensuring long-term benefits for users. To address the data sparsity issue, the proposed framework can easily integrate self-supervised learning methods to enhance state representation. Experiments on three datasets and an authentic Reinforcement Learning environment (Virtual-Taobao) demonstrate the effectiveness and superiority of the proposed framework in terms of recommendation accuracy and fairness, and show the robustness against data sparsity and noise.",2024,IEEE Transactions on Services Computing,https://www.semanticscholar.org/paper/38618616130c0043158f43efaf69acc7188dc1fc,fairness_recommender
b337ab456af0d925424275196365b6e81bf32cdd,Provider Fairness and Beyond-Accuracy Trade-offs in Recommender Systems,"Recommender systems, while transformative in online user experiences, have raised concerns over potential provider-side fairness issues. These systems may inadvertently favor popular items, thereby marginalizing less popular ones and compromising provider fairness. While previous research has recognized provider-side fairness issues, the investigation into how these biases affect beyond-accuracy aspects of recommendation systems - such as diversity, novelty, coverage, and serendipity - has been less emphasized. In this paper, we address this gap by introducing a simple yet effective post-processing re-ranking model that prioritizes provider fairness, while simultaneously maintaining user relevance and recommendation quality. We then conduct an in-depth evaluation of the model's impact on various aspects of recommendation quality across multiple datasets. Specifically, we apply the post-processing algorithm to four distinct recommendation models across four varied domain datasets, assessing the improvement in each metric, encompassing both accuracy and beyond-accuracy aspects. This comprehensive analysis allows us to gauge the effectiveness of our approach in mitigating provider biases. Our findings underscore the effectiveness of the adopted method in improving provider fairness and recommendation quality. They also provide valuable insights into the trade-offs involved in achieving fairness in recommender systems, contributing to a more nuanced understanding of this complex ",2023,arXiv.org,https://www.semanticscholar.org/paper/b337ab456af0d925424275196365b6e81bf32cdd,fairness_recommender
8cdadf2c186a63528d2094de7d48e4635147a66c,Ensuring User-side Fairness in Dynamic Recommender Systems,"User-side group fairness is crucial for modern recommender systems, alleviating performance disparities among user groups defined by sensitive attributes like gender, race, or age. In the everevolving landscape of user-item interactions, continual adaptation to newly collected data is crucial for recommender systems to stay aligned with the latest user preferences. However, we observe that such continual adaptation often worsen performance disparities. This necessitates a thorough investigation into user-side fairness in dynamic recommender systems. This problem is challenging due to distribution shifts, frequent model updates, and nondifferentiability of ranking metrics. To our knowledge, this paper presents the first principled study on ensuring user-side fairness in dynamic recommender systems. We start with theoretical analyses on fine-tuning v.s. retraining, showing that the best practice is incremental fine-tuning with restart. Guided by our theoretical analyses, we propose FAir Dynamic rEcommender (FADE), an end-to-end fine-tuning framework to dynamically ensure user-side fairness over time. To overcome the non-differentiability of recommendation metrics in the fairness loss, we further introduce Differentiable Hit (DH) as an improvement over the recent NeuralNDCG method, not only alleviating its gradient vanishing issue but also achieving higher efficiency. Besides that, we also address the instability issue of the fairness loss by leveraging the competing nature betw",2023,The Web Conference,https://www.semanticscholar.org/paper/8cdadf2c186a63528d2094de7d48e4635147a66c,fairness_recommender
24471be63e4088eda349288a4753537f61f80610,Tutorial on Fairness of Machine Learning in Recommender Systems,"Recently, there has been growing attention on fairness considerations in machine learning. As one of the most pervasive applications of machine learning, recommender systems are gaining increasing and critical impacts on human and society since a growing number of users use them for information seeking and decision making. Therefore, it is crucial to address the potential unfairness problems in recommendation, which may hurt users' or providers' satisfaction in recommender systems as well as the interests of the platforms. The tutorial focuses on the foundations and algorithms for fairness in recommendation. It also presents a brief introduction about fairness in basic machine learning tasks such as classification and ranking. The tutorial will introduce the taxonomies of current fairness definitions and evaluation metrics for fairness concerns. We will introduce previous works about fairness in recommendation and also put forward future fairness research directions. The tutorial aims at introducing and communicating fairness in recommendation methods to the community, as well as gathering researchers and practitioners interested in this research direction for discussions, idea communications, and research promotions.",2021,Annual International ACM SIGIR Conference on Research and Development in Information Retrieval,https://www.semanticscholar.org/paper/24471be63e4088eda349288a4753537f61f80610,fairness_recommender
3d526dd0e4ac8fda05c300415f41c5a68ed0dcb2,A review on individual and multistakeholder fairness in tourism recommender systems,"The growing use of Recommender Systems (RS) across various industries, including e-commerce, social media, news, travel, and tourism, has prompted researchers to examine these systems for any biases or fairness concerns. Fairness in RS is a multi-faceted concept ensuring fair outcomes for all stakeholders involved in the recommendation process, and its definition can vary based on the context and domain. This paper highlights the importance of evaluating RS from multiple stakeholders' perspectives, specifically focusing on Tourism Recommender Systems (TRS). Stakeholders in TRS are categorized based on their main fairness criteria, and the paper reviews state-of-the-art research on TRS fairness from various viewpoints. It also outlines the challenges, potential solutions, and research gaps in developing fair TRS. The paper concludes that designing fair TRS is a multi-dimensional process that requires consideration not only of the other stakeholders but also of the environmental impact and effects of overtourism and undertourism.",2023,Frontiers in Big Data,https://www.semanticscholar.org/paper/3d526dd0e4ac8fda05c300415f41c5a68ed0dcb2,fairness_recommender
ed85682d8e4876a8dc40507b1c820b0a3905e1e4,"Fairness in Ranking, Part II: Learning-to-Rank and Recommender Systems","In the past few years, there has been much work on incorporating fairness requirements into algorithmic rankers, with contributions coming from the data management, algorithms, information retrieval, and recommender systems communities. In this survey, we give a systematic overview of this work, offering a broad perspective that connects formalizations and algorithmic approaches across subfields. An important contribution of our work is in developing a common narrative around the value frameworks that motivate specific fairness-enhancing interventions in ranking. This allows us to unify the presentation of mitigation objectives and of algorithmic techniques to help meet those objectives or identify trade-offs. In the first part of this survey, we describe four classification frameworks for fairness-enhancing interventions, along which we relate the technical methods surveyed in this article, discuss evaluation datasets, and present technical work on fairness in score-based ranking. In the second part of this survey, we present methods that incorporate fairness in supervised learning, and also give representative examples of recent work on fairness in recommendation and matchmaking systems. We also discuss evaluation frameworks for fair score-based ranking and fair learning-to-rank, and draw a set of recommendations for the evaluation of fair ranking methods.",2022,ACM Computing Surveys,https://www.semanticscholar.org/paper/ed85682d8e4876a8dc40507b1c820b0a3905e1e4,fairness_recommender
c868ad93c04881252c2ac9fe405739bc7cca09e3,Understanding User Perspectives on Sustainability and Fairness in Tourism Recommender Systems,"Recommender Systems (RS) are widely used in various domains, including travel and tourism, to provide personalized recommendations for accommodations, activities, and destinations. However, the evaluation of RS has traditionally focused on satisfying the needs of end users, item providers, or the recommendation platform itself without considering the impact on society. Sustainable tourism practices are becoming increasingly important, and a Tourism Recommendation System (TRS) can play a crucial role in promoting sustainability by suggesting sustainable activities and less popular destinations to users. In this study, we explore the effect of integrating sustainable recommendations into TRS to ensure fairness for society. We conduct a user study utilizing synthetic recommendations to assess user perceptions of sustainable options versus unsustainable options. Our contributions include insights into effective strategies for incorporating sustainable items in recommendations, understanding user reactions to sustainable alternatives, and identifying helpful recommendation elements for users in their decision-making process. Our findings demonstrate that including sustainable options in recommendations can encourage tourists to visit sustainable and less popular areas and help address issues such as overtourism and undertourism in the travel and tourism industry.",2023,"User Modeling, Adaptation, and Personalization",https://www.semanticscholar.org/paper/c868ad93c04881252c2ac9fe405739bc7cca09e3,fairness_recommender
e4f6ba249783b99382bfda4355757ae26a03ed4b,Bias Assessment Approaches for Addressing User-Centered Fairness in GNN-Based Recommender Systems,"In today’s technology-driven society, many decisions are made based on the results provided by machine learning algorithms. It is widely known that the models generated by such algorithms may present biases that lead to unfair decisions for some segments of the population, such as minority or marginalized groups. Hence, there is concern about the detection and mitigation of these biases, which may increase the discriminatory treatments of some demographic groups. Recommender systems, used today by millions of users, are not exempt from this drawback. The influence of these systems on so many user decisions, which in turn are taken as the basis for future recommendations, contributes to exacerbating this problem. Furthermore, there is evidence that some of the most recent and successful recommendation methods, such as those based on graphical neural networks (GNNs), are more sensitive to bias. The evaluation approaches of some of these biases, as those involving protected demographic groups, may not be suitable for recommender systems since their results are the preferences of the users and these do not necessarily have to be the same for the different groups. Other assessment metrics are aimed at evaluating biases that have no impact on the user. In this work, the suitability of different user-centered bias metrics in the context of GNN-based recommender systems are analyzed, as well as the response of recommendation methods with respect to the different types of biases to wh",2023,Inf.,https://www.semanticscholar.org/paper/e4f6ba249783b99382bfda4355757ae26a03ed4b,fairness_recommender
8ab12afbe707b2d172f4c8038c4f49c4d52a3fc6,CIKM 2021 Tutorial on Fairness of Machine Learning in Recommender Systems,"Recently, there has been growing attention on fairness considerations in machine learning. As one of the most pervasive applications of machine learning, recommender systems are gaining increasing and critical impacts on human and society since a growing number of users use them for information seeking and decision making. Therefore, it is crucial to address the potential unfairness problems in recommendation, which may hurt users' or providers' satisfaction in recommender systems as well as the interests of the platforms. The tutorial focuses on the foundations and algorithms for fairness in recommendation. It also presents a brief introduction about fairness in basic machine learning tasks such as classification and ranking. The tutorial will introduce the taxonomies of current fairness definitions and evaluation metrics for fairness concerns. We will introduce previous works about fairness in recommendation and also put forward future fairness research directions. The tutorial aims at introducing and communicating fairness in recommendation methods to the community, as well as gathering researchers and practitioners interested in this research direction for discussions, idea communications, and research promotions.",2021,International Conference on Information and Knowledge Management,https://www.semanticscholar.org/paper/8ab12afbe707b2d172f4c8038c4f49c4d52a3fc6,fairness_recommender
51b7e1994b7b97f13452841e26f0738661a27271,Fairness in Music Recommender Systems: A Stakeholder-Centered Mini Review,"The performance of recommender systems highly impacts both music streaming platform users and the artists providing music. As fairness is a fundamental value of human life, there is increasing pressure for these algorithmic decision-making processes to be fair as well. However, many factors make recommender systems prone to biases, resulting in unfair outcomes. Furthermore, several stakeholders are involved, who may all have distinct needs requiring different fairness considerations. While there is an increasing interest in research on recommender system fairness in general, the music domain has received relatively little attention. This mini review, therefore, outlines current literature on music recommender system fairness from the perspective of each relevant stakeholder and the stakeholders combined. For instance, various works address gender fairness: one line of research compares differences in recommendation quality across user gender groups, and another line focuses on the imbalanced representation of artist gender in the recommendations. In addition to gender, popularity bias is frequently addressed; yet, primarily from the user perspective and rarely addressing how it impacts the representation of artists. Overall, this narrative literature review shows that the large majority of works analyze the current situation of fairness in music recommender systems, whereas only a few works propose approaches to improve it. This is, thus, a promising direction for future rese",2022,Frontiers in Big Data,https://www.semanticscholar.org/paper/51b7e1994b7b97f13452841e26f0738661a27271,fairness_recommender
509d8f88492b29c945943aecb633c8fca4da09c8,The Significance of Enhancing Data Fairness in Educational Recommender Systems,"Students, teachers, and educational institutions can all benefit from improving data fairness in educational RS through a variety of helpful approaches. Because data is so vital, the goal of this work is to propose characteristics and strategies to increase fairness in pre-processing procedures. By highlighting the importance of specific variables that are influenced by data fairness approaches, our work aims to improve data fairness in educational Recommender Systems (RS). We highlight the impact that enhancing data fairness has on students’ performance in educational RS. Students’ motivation rises and their performance benefits when they obtain fair and balanced recommendations. Additionally, we aim to present novel strategies that support increasing and strengthening fairness in educational RS.",2023,International Conference on Networking in Education and Research,https://www.semanticscholar.org/paper/509d8f88492b29c945943aecb633c8fca4da09c8,fairness_recommender
8d26ff3f865fd7c506323835ea55c0a74d74c579,Uncertainty Quantification for Fairness in Two-Stage Recommender Systems,"Many large-scale recommender systems consist of two stages. The first stage efficiently screens the complete pool of items for a small subset of promising candidates, from which the second-stage model curates the final recommendations. In this paper, we investigate how to ensure group fairness to the items in this two-stage architecture. In particular, we find that existing first-stage recommenders might select an irrecoverably unfair set of candidates such that there is no hope for the second-stage recommender to deliver fair recommendations. To this end, motivated by recent advances in uncertainty quantification, we propose two threshold-policy selection rules that can provide distribution-free and finite-sample guarantees on fairness in first-stage recommenders. More concretely, given any relevance model of queries and items and a point-wise lower confidence bound on the expected number of relevant items for each threshold-policy, the two rules find near-optimal sets of candidates that contain enough relevant items in expectation from each group of items. To instantiate the rules, we demonstrate how to derive such confidence bounds from potentially partial and biased user feedback data, which are abundant in many large-scale recommender systems. In addition, we provide both finite-sample and asymptotic analyses of how close the two threshold selection rules are to the optimal thresholds. Beyond this theoretical analysis, we show empirically that these two rules can consist",2022,Web Search and Data Mining,https://www.semanticscholar.org/paper/8d26ff3f865fd7c506323835ea55c0a74d74c579,fairness_recommender
120c8155652168cce8637c83b7ac95c7551ee43e,Practical Compositional Fairness: Understanding Fairness in Multi-Component Recommender Systems,"How can we build recommender systems to take into account fairness? Real-world recommender systems are often composed of multiple models, built by multiple teams. However, most research on fairness focuses on improving fairness in a single model. Further, recent research on classification fairness has shown that combining multiple ""fair"" classifiers can still result in an ""unfair"" classification system. This presents a significant challenge: how do we understand and improve fairness in recommender systems composed of multiple components? In this paper, we study the compositionality of recommender fairness. We consider two recently proposed fairness ranking metrics: equality of exposure and pairwise ranking accuracy. While we show that fairness in recommendation is not guaranteed to compose, we provide theory for a set of conditions under which fairness of individual models does compose. We then present an analytical framework for both understanding whether a real system's signals can achieve compositional fairness, and improving which component would have the greatest impact on the fairness of the overall system. In addition to the theoretical results, we find on multiple datasets---including a large-scale real-world recommender system---that the overall system's end-to-end fairness is largely achievable by improving fairness in individual components.",2021,Web Search and Data Mining,https://www.semanticscholar.org/paper/120c8155652168cce8637c83b7ac95c7551ee43e,fairness_recommender
9fe19ad10c001fb41e41906eaf9424394ecbe74c,Integrating Individual and Group Fairness for Recommender Systems through Social Choice,"Fairness in recommender systems is a complex concept, involving multiple definitions, different parties for whom fairness is sought, and various scopes over which fairness might be measured. Researchers seeking fairness-aware systems have derived a variety of solutions, usually highly tailored to specific choices along each of these dimensions, and typically aimed at tackling a single fairness concern, i.e., a single definition for a specific stakeholder group and measurement scope. However, in practical contexts, there are a multiplicity of fairness concerns within a given recommendation application and solutions limited to a single dimension are therefore less useful. We explore a general solution to recommender system fairness using social choice methods to integrate multiple heterogeneous definitions. In this paper, we extend group-fairness results from prior research to provider-side individual fairness, demonstrating in multiple datasets that both individual and group fairness objectives can be integrated and optimized jointly. We identify both synergies and tensions among different objectives with individual fairness correlated with group fairness for some groups and anti-correlated with others.",2025,ACM Conference on Recommender Systems,https://www.semanticscholar.org/paper/9fe19ad10c001fb41e41906eaf9424394ecbe74c,fairness_recommender
8adc5b57cbda759acf3d7c24737579c7221ba626,Feature-blind fairness in collaborative filtering recommender systems,"Recommender systems were originally proposed for suggesting potentially relevant items to users, with the unique objective of providing accurate suggestions. These recommenders started being adopted in several domains, and were identified as generating biased results that could harm the data items being recommended. The exposure in generated rankings, for instance in a job candidate selection situation, is supposed to be fairly distributed among candidates, regardless of their sensitive attributes (gender, race, nationality, age) for promoting equal opportunities. It can happen, however, that no such sensitive information is available in the data applied for training the recommender, and in this case, there is still space for biases that can lead to unfair treatment, named Feature-Blind unfairness. In this work, we adopt Variational Autoencoders (VAE), considered as the state-of-the-art technique for Collaborative Filtering (CF) recommendations, and we present a framework for addressing fairness when having only access to information about user-item interactions. More specifically, we are interested in Position and Popularity Bias. VAE loss function combines two terms associated with accuracy and quality of representation; we introduce a new term for encouraging fairness, and demonstrate the effect of promoting fair results despite of a tolerable decrease in recommendation quality. In our best scenario, position bias is reduced by 42% despite a reduction of 26% in recall in t",2022,Knowledge and Information Systems,https://www.semanticscholar.org/paper/8adc5b57cbda759acf3d7c24737579c7221ba626,fairness_recommender
86c0128529a59ca815bfb0d27beb191760da31e7,"Understanding Biases in ChatGPT-based Recommender Systems: Provider Fairness, Temporal Stability, and Recency","This article explores the biases inherent in ChatGPT-based recommender systems, focusing on provider fairness (item-side fairness). Through extensive experiments and over a thousand API calls, we investigate the impact of prompt design strategies—including structure, system role, and intent—on evaluation metrics such as provider fairness, catalog coverage, temporal stability, and recency. The first experiment examines these strategies in classical top-K recommendations, while the second evaluates sequential in-context learning (ICL). In the first experiment, we assess seven distinct prompt scenarios on top-K recommendation accuracy and fairness. Accuracy-oriented prompts, like Simple and Chain-of-Thought (COT), outperform diversification prompts, which, despite enhancing temporal freshness, reduce accuracy by up to 50%. Embedding fairness into system roles, such as “act as a fair recommender,” proved more effective than fairness directives within prompts. We also found that diversification prompts led to recommending newer movies, offering broader genre distribution compared to traditional collaborative filtering (CF) models. The system showed high consistency across multiple runs. The second experiment explores sequential ICL, comparing zero-shot and few-shot learning scenarios. Results indicate that including user demographic information in prompts affects model biases and stereotypes. However, ICL did not consistently improve item fairness and catalog coverage over zero-sh",2024,Trans. Recomm. Syst.,https://www.semanticscholar.org/paper/86c0128529a59ca815bfb0d27beb191760da31e7,fairness_recommender
0e01911c1412097b56d599f74611dc6e46189dd1,The Winner Takes it All: Geographic Imbalance and Provider (Un)fairness in Educational Recommender Systems,"Educational recommender systems channel most of the research efforts on the effectiveness of the recommended items. While teachers have a central role in online platforms, the impact of recommender systems for teachers in terms of the exposure such systems give to the courses is an under-explored area. In this paper, we consider data coming from a real-world platform and analyze the distribution of the recommendations w.r.t. the geographical provenience of the teachers. We observe that data is highly imbalanced towards the United States, in terms of offered courses and of interactions. These imbalances are exacerbated by recommender systems, which overexpose the country w.r.t. its representation in the data, thus generating unfairness for teachers outside that country. To introduce equity, we propose an approach that regulates the share of recommendations given to the items produced in a country (visibility) and the position of the items in the recommended list (exposure).",2021,Annual International ACM SIGIR Conference on Research and Development in Information Retrieval,https://www.semanticscholar.org/paper/0e01911c1412097b56d599f74611dc6e46189dd1,fairness_recommender
0258118a336f85781b469070201603f099298bed,Perception of Fairness in Group Music Recommender Systems,"Fairness is an important aspect in group recommender systems (GRSs). They must ensure that potentially diverse preferences of all group members are taken into consideration when providing recommendations. Previous work has proposed a number of conflict elicitation and merging techniques to produce preferable recommendations for group members. However, we have yet to understand the influence of user personality on the perception of fairness in GRSs. To examine this gap, we use music recommendation as an example domain. We have developed a web-based group music recommender system using the Spotify API and two simple ranking algorithms: one based on the time the songs were voted by users (time-based) and the other based on a dissimilarity score (dissimilarity-based). A within-subjects experiment was conducted with 45 participants divided into groups of 3 (15 groups). Results showed that openness personality has a negative correlation with the perception that fairness is important in groups.",2021,International Conference on Intelligent User Interfaces,https://www.semanticscholar.org/paper/0258118a336f85781b469070201603f099298bed,fairness_recommender
05f2a606983aa9208db5605dc53b9d0a8cfcab92,Enabling cross-continent provider fairness in educational recommender systems,"Abstract With the widespread diffusion of Massive Online Open Courses (MOOCs), educational recommender systems have become central tools to support students in their learning process. While most of the literature has focused on students and the learning opportunities that are offered to them, the teachers behind the recommended courses get a certain exposure when they appear in the final ranking. Underexposed teachers might have reduced opportunities to offer their services, so accounting for this perspective is of central importance to generate equity in the recommendation process. In this paper, we consider groups of teachers based on their geographic provenience and assess provider (un)fairness based on the continent they belong to. We consider measures of visibility and exposure, to account ( i ) in how many recommendations and ( i i ) wherein the ranking of the teachers belonging to different groups appear. We observe disparities that favor the most represented groups, and we overcome these phenomena with a re-ranking approach that provides each group with the expected visibility and exposure, thus controlling fairness of providers coming from different continents (cross-continent provider fairness). Experiments performed on data coming from a real-world MOOC platform show that our approach can provide fairness without affecting recommendation effectiveness.",2021,Future generations computer systems,https://www.semanticscholar.org/paper/05f2a606983aa9208db5605dc53b9d0a8cfcab92,fairness_recommender
6fcca1aabbe792c74e77e0cb9d7da9d00f4e5367,Relevance-aware Individual Item Fairness Measures for Recommender Systems: Limitations and Usage Guidelines,"Recommender Systems (RSs) aim to provide relevant items to users, with a recent emphasis on improving recommendation fairness. Quantifying fairness of the recommended items can be done with two types of evaluation measures: measures that are purely based on item exposure (exposure-based) and measures that account for both item exposure and item relevance (relevance-aware). While exposure-based measures have been thoroughly analysed, relevance-aware measures have not been examined in such detail yet. We gather all existing relevance-aware individual item fairness measures for RSs and study their theoretical properties. We find that all measures suffer from one or more limitations, which may cause issues in their computation, interpretability, or expressiveness. To address this, we correct the affected measures or explain why a limitation is unresolvable. Further, we empirically investigate the extent of the limitations on the measures and compare the original measures to our reformulations under common and extreme evaluation scenarios across real-world and synthetic data. Our experiments show that our reformulated measures successfully resolve the issues in the original measures. We conclude by providing practical guidelines on how to select measures for a range of use cases.",2025,ACM Transactions on Recommender Systems,https://www.semanticscholar.org/paper/6fcca1aabbe792c74e77e0cb9d7da9d00f4e5367,fairness_recommender
