query_index,query_title,query_label,recommended_rank,recommended_title,recommended_label,similarity_score,same_label
136,Interplay between upsampling and regularization for provider fairness in recommender systems,fairness_recommender,4,Consumer Fairness in Recommender Systems: Contextualizing Definitions and Mitigations,fairness_recommender,0.9435526728630066,1
136,Interplay between upsampling and regularization for provider fairness in recommender systems,fairness_recommender,5,Feature-blind fairness in collaborative filtering recommender systems,fairness_recommender,0.9401551485061646,1
137,User Fairness in Recommender Systems,fairness_recommender,1,Experiments on Generalizability of User-Oriented Fairness in Recommender Systems,fairness_recommender,0.9470074772834778,1
137,User Fairness in Recommender Systems,fairness_recommender,2,DeepFair: Deep Learning for Improving Fairness in Recommender Systems,fairness_recommender,0.9395691156387329,1
137,User Fairness in Recommender Systems,fairness_recommender,3,Beyond Algorithmic Fairness in Recommender Systems,fairness_recommender,0.9365598559379578,1
137,User Fairness in Recommender Systems,fairness_recommender,4,Evaluation Measures of Individual Item Fairness for Recommender Systems: A Critical Study,fairness_recommender,0.9344358444213867,1
137,User Fairness in Recommender Systems,fairness_recommender,5,Fairness in Recommender Systems: Evaluation Approaches and Assurance Strategies,fairness_recommender,0.9336990118026733,1
138,Exploring User Opinions of Fairness in Recommender Systems,fairness_recommender,1,Understanding Fairness in Recommender Systems: A Healthcare Perspective,fairness_recommender,0.9544752240180969,1
138,Exploring User Opinions of Fairness in Recommender Systems,fairness_recommender,2,Fairness in recommender systems: research landscape and future directions,fairness_recommender,0.9487626552581787,1
138,Exploring User Opinions of Fairness in Recommender Systems,fairness_recommender,3,The Multisided Complexity of Fairness in Recommender Systems,fairness_recommender,0.9485388994216919,1
138,Exploring User Opinions of Fairness in Recommender Systems,fairness_recommender,4,Popularity Bias in Recommender Systems: The Search for Fairness in the Long Tail,fairness_recommender,0.9483371376991272,1
138,Exploring User Opinions of Fairness in Recommender Systems,fairness_recommender,5,Tutorial on Fairness of Machine Learning in Recommender Systems,fairness_recommender,0.9479085206985474,1
139,Localized Fairness in Recommender Systems,fairness_recommender,1,Evaluation Measures of Individual Item Fairness for Recommender Systems: A Critical Study,fairness_recommender,0.9355576038360596,1
139,Localized Fairness in Recommender Systems,fairness_recommender,2,The Multisided Complexity of Fairness in Recommender Systems,fairness_recommender,0.9348577857017517,1
139,Localized Fairness in Recommender Systems,fairness_recommender,3,Practical Compositional Fairness: Understanding Fairness in Multi-Component Recommender Systems,fairness_recommender,0.9345400333404541,1
139,Localized Fairness in Recommender Systems,fairness_recommender,4,Bias Assessment Approaches for Addressing User-Centered Fairness in GNN-Based Recommender Systems,fairness_recommender,0.9310822486877441,1
139,Localized Fairness in Recommender Systems,fairness_recommender,5,"Transparency, Privacy, and Fairness in Recommender Systems",fairness_recommender,0.9307195544242859,1
140,Privacy and Fairness in Recommender Systems via Adversarial Training of User Representations,fairness_recommender,1,Feature-blind fairness in collaborative filtering recommender systems,fairness_recommender,0.9180831909179688,1
140,Privacy and Fairness in Recommender Systems via Adversarial Training of User Representations,fairness_recommender,2,Localized Fairness in Recommender Systems,fairness_recommender,0.9136385917663574,1
140,Privacy and Fairness in Recommender Systems via Adversarial Training of User Representations,fairness_recommender,3,"Transparency, Privacy, and Fairness in Recommender Systems",fairness_recommender,0.9131757020950317,1
140,Privacy and Fairness in Recommender Systems via Adversarial Training of User Representations,fairness_recommender,4,Interplay between upsampling and regularization for provider fairness in recommender systems,fairness_recommender,0.9108392000198364,1
140,Privacy and Fairness in Recommender Systems via Adversarial Training of User Representations,fairness_recommender,5,Uncertainty Quantification for Fairness in Two-Stage Recommender Systems,fairness_recommender,0.909051239490509,1
141,Joint Evaluation of Fairness and Relevance in Recommender Systems with Pareto Frontier,fairness_recommender,1,Relevance-aware Individual Item Fairness Measures for Recommender Systems: Limitations and Usage Guidelines,fairness_recommender,0.9572853446006775,1
141,Joint Evaluation of Fairness and Relevance in Recommender Systems with Pareto Frontier,fairness_recommender,2,Evaluation Measures of Individual Item Fairness for Recommender Systems: A Critical Study,fairness_recommender,0.9536520838737488,1
141,Joint Evaluation of Fairness and Relevance in Recommender Systems with Pareto Frontier,fairness_recommender,3,Experiments on Generalizability of User-Oriented Fairness in Recommender Systems,fairness_recommender,0.9477765560150146,1
141,Joint Evaluation of Fairness and Relevance in Recommender Systems with Pareto Frontier,fairness_recommender,4,Fairness and Diversity in Recommender Systems: A Survey,fairness_recommender,0.939595639705658,1
141,Joint Evaluation of Fairness and Relevance in Recommender Systems with Pareto Frontier,fairness_recommender,5,Beyond Algorithmic Fairness in Recommender Systems,fairness_recommender,0.936880886554718,1
142,FaDeRS: Fairness and Depolarization in Recommender Systems,fairness_recommender,1,Consumer-side fairness in recommender systems: a systematic survey of methods and evaluation,fairness_recommender,0.957330048084259,1
142,FaDeRS: Fairness and Depolarization in Recommender Systems,fairness_recommender,2,Popularity Bias in Recommender Systems: The Search for Fairness in the Long Tail,fairness_recommender,0.9551288485527039,1
142,FaDeRS: Fairness and Depolarization in Recommender Systems,fairness_recommender,3,A Survey on Fairness-aware Recommender Systems,fairness_recommender,0.9520566463470459,1
142,FaDeRS: Fairness and Depolarization in Recommender Systems,fairness_recommender,4,Consumer Fairness in Recommender Systems: Contextualizing Definitions and Mitigations,fairness_recommender,0.9517475962638855,1
142,FaDeRS: Fairness and Depolarization in Recommender Systems,fairness_recommender,5,Fairness and Diversity in Recommender Systems: A Survey,fairness_recommender,0.9484891891479492,1
143,Enhancing New-item Fairness in Dynamic Recommender Systems,fairness_recommender,1,Ensuring User-side Fairness in Dynamic Recommender Systems,fairness_recommender,0.9431751370429993,1
143,Enhancing New-item Fairness in Dynamic Recommender Systems,fairness_recommender,2,Beyond Trade-offs: Unveiling Fairness-Constrained Diversity in News Recommender Systems,fairness_recommender,0.9379550218582153,1
143,Enhancing New-item Fairness in Dynamic Recommender Systems,fairness_recommender,3,Maximum Entropy Policy for Long-Term Fairness in Interactive Recommender Systems,fairness_recommender,0.9379393458366394,1
143,Enhancing New-item Fairness in Dynamic Recommender Systems,fairness_recommender,4,In-processing User Constrained Dominant Sets for User-Oriented Fairness in Recommender Systems,fairness_recommender,0.9296199679374695,1
143,Enhancing New-item Fairness in Dynamic Recommender Systems,fairness_recommender,5,Feature-blind fairness in collaborative filtering recommender systems,fairness_recommender,0.9268066883087158,1
144,Fairness and Diversity in Recommender Systems: A Survey,fairness_recommender,1,A Survey on the Fairness of Recommender Systems,fairness_recommender,0.9675003290176392,1
144,Fairness and Diversity in Recommender Systems: A Survey,fairness_recommender,2,Evaluation Measures of Individual Item Fairness for Recommender Systems: A Critical Study,fairness_recommender,0.966037392616272,1
144,Fairness and Diversity in Recommender Systems: A Survey,fairness_recommender,3,Fairness in recommender systems: research landscape and future directions,fairness_recommender,0.9654700756072998,1
144,Fairness and Diversity in Recommender Systems: A Survey,fairness_recommender,4,A Survey on Fairness-aware Recommender Systems,fairness_recommender,0.9648516178131104,1
144,Fairness and Diversity in Recommender Systems: A Survey,fairness_recommender,5,CIKM 2021 Tutorial on Fairness of Machine Learning in Recommender Systems,fairness_recommender,0.9641456007957458,1
145,A Personalized Framework for Consumer and Producer Group Fairness Optimization in Recommender Systems,fairness_recommender,1,CPFair: Personalized Consumer and Producer Fairness Re-ranking for Recommender Systems,fairness_recommender,0.9745481610298157,1
145,A Personalized Framework for Consumer and Producer Group Fairness Optimization in Recommender Systems,fairness_recommender,2,Consumer Fairness in Recommender Systems: Contextualizing Definitions and Mitigations,fairness_recommender,0.9528247117996216,1
145,A Personalized Framework for Consumer and Producer Group Fairness Optimization in Recommender Systems,fairness_recommender,3,The Multisided Complexity of Fairness in Recommender Systems,fairness_recommender,0.9521785974502563,1
145,A Personalized Framework for Consumer and Producer Group Fairness Optimization in Recommender Systems,fairness_recommender,4,Provider Fairness and Beyond-Accuracy Trade-offs in Recommender Systems,fairness_recommender,0.9515098929405212,1
145,A Personalized Framework for Consumer and Producer Group Fairness Optimization in Recommender Systems,fairness_recommender,5,Fairness and Diversity in Recommender Systems: A Survey,fairness_recommender,0.9511276483535767,1
146,Maximum Entropy Policy for Long-Term Fairness in Interactive Recommender Systems,fairness_recommender,1,Enhancing New-item Fairness in Dynamic Recommender Systems,fairness_recommender,0.9379393458366394,1
146,Maximum Entropy Policy for Long-Term Fairness in Interactive Recommender Systems,fairness_recommender,2,Ensuring User-side Fairness in Dynamic Recommender Systems,fairness_recommender,0.9293424487113953,1
146,Maximum Entropy Policy for Long-Term Fairness in Interactive Recommender Systems,fairness_recommender,3,Feature-blind fairness in collaborative filtering recommender systems,fairness_recommender,0.9267668128013611,1
146,Maximum Entropy Policy for Long-Term Fairness in Interactive Recommender Systems,fairness_recommender,4,Intra- and Inter-group Optimal Transport for User-Oriented Fairness in Recommender Systems,fairness_recommender,0.9216930270195007,1
146,Maximum Entropy Policy for Long-Term Fairness in Interactive Recommender Systems,fairness_recommender,5,Uncertainty Quantification for Fairness in Two-Stage Recommender Systems,fairness_recommender,0.9215054512023926,1
147,Provider Fairness and Beyond-Accuracy Trade-offs in Recommender Systems,fairness_recommender,1,Fairness and Diversity in Recommender Systems: A Survey,fairness_recommender,0.9640520811080933,1
147,Provider Fairness and Beyond-Accuracy Trade-offs in Recommender Systems,fairness_recommender,2,Popularity Bias in Recommender Systems: The Search for Fairness in the Long Tail,fairness_recommender,0.9594035148620605,1
147,Provider Fairness and Beyond-Accuracy Trade-offs in Recommender Systems,fairness_recommender,3,Evaluation Measures of Individual Item Fairness for Recommender Systems: A Critical Study,fairness_recommender,0.9543634653091431,1
147,Provider Fairness and Beyond-Accuracy Trade-offs in Recommender Systems,fairness_recommender,4,CPFair: Personalized Consumer and Producer Fairness Re-ranking for Recommender Systems,fairness_recommender,0.9534611701965332,1
147,Provider Fairness and Beyond-Accuracy Trade-offs in Recommender Systems,fairness_recommender,5,Consumer Fairness in Recommender Systems: Contextualizing Definitions and Mitigations,fairness_recommender,0.9531422853469849,1
148,Ensuring User-side Fairness in Dynamic Recommender Systems,fairness_recommender,1,Experiments on Generalizability of User-Oriented Fairness in Recommender Systems,fairness_recommender,0.947014570236206,1
148,Ensuring User-side Fairness in Dynamic Recommender Systems,fairness_recommender,2,Enhancing New-item Fairness in Dynamic Recommender Systems,fairness_recommender,0.9431751370429993,1
148,Ensuring User-side Fairness in Dynamic Recommender Systems,fairness_recommender,3,Intra- and Inter-group Optimal Transport for User-Oriented Fairness in Recommender Systems,fairness_recommender,0.9372883439064026,1
148,Ensuring User-side Fairness in Dynamic Recommender Systems,fairness_recommender,4,Beyond Trade-offs: Unveiling Fairness-Constrained Diversity in News Recommender Systems,fairness_recommender,0.9351406693458557,1
148,Ensuring User-side Fairness in Dynamic Recommender Systems,fairness_recommender,5,Feature-blind fairness in collaborative filtering recommender systems,fairness_recommender,0.9348315000534058,1
149,Tutorial on Fairness of Machine Learning in Recommender Systems,fairness_recommender,1,CIKM 2021 Tutorial on Fairness of Machine Learning in Recommender Systems,fairness_recommender,0.9981404542922974,1
149,Tutorial on Fairness of Machine Learning in Recommender Systems,fairness_recommender,2,A Survey on the Fairness of Recommender Systems,fairness_recommender,0.9794330596923828,1
149,Tutorial on Fairness of Machine Learning in Recommender Systems,fairness_recommender,3,Fairness in Recommender Systems: Evaluation Approaches and Assurance Strategies,fairness_recommender,0.9742802977561951,1
149,Tutorial on Fairness of Machine Learning in Recommender Systems,fairness_recommender,4,A Survey on Fairness-aware Recommender Systems,fairness_recommender,0.973678708076477,1
149,Tutorial on Fairness of Machine Learning in Recommender Systems,fairness_recommender,5,Fairness in recommender systems: research landscape and future directions,fairness_recommender,0.9701430797576904,1
150,A review on individual and multistakeholder fairness in tourism recommender systems,fairness_recommender,1,Fairness and Sustainability in Multistakeholder Tourism Recommender Systems,fairness_recommender,0.9788758158683777,1
150,A review on individual and multistakeholder fairness in tourism recommender systems,fairness_recommender,2,Consumer-side fairness in recommender systems: a systematic survey of methods and evaluation,fairness_recommender,0.9603477716445923,1
150,A review on individual and multistakeholder fairness in tourism recommender systems,fairness_recommender,3,Popularity Bias in Recommender Systems: The Search for Fairness in the Long Tail,fairness_recommender,0.959753155708313,1
150,A review on individual and multistakeholder fairness in tourism recommender systems,fairness_recommender,4,A Survey on Fairness-aware Recommender Systems,fairness_recommender,0.9595271348953247,1
150,A review on individual and multistakeholder fairness in tourism recommender systems,fairness_recommender,5,Understanding User Perspectives on Sustainability and Fairness in Tourism Recommender Systems,fairness_recommender,0.9588572978973389,1
151,"Fairness in Ranking, Part II: Learning-to-Rank and Recommender Systems",fairness_recommender,1,Tutorial on Fairness of Machine Learning in Recommender Systems,fairness_recommender,0.9565494656562805,1
151,"Fairness in Ranking, Part II: Learning-to-Rank and Recommender Systems",fairness_recommender,2,CIKM 2021 Tutorial on Fairness of Machine Learning in Recommender Systems,fairness_recommender,0.9562037587165833,1
151,"Fairness in Ranking, Part II: Learning-to-Rank and Recommender Systems",fairness_recommender,3,Evaluation Measures of Individual Item Fairness for Recommender Systems: A Critical Study,fairness_recommender,0.9554694294929504,1
151,"Fairness in Ranking, Part II: Learning-to-Rank and Recommender Systems",fairness_recommender,4,The Multisided Complexity of Fairness in Recommender Systems,fairness_recommender,0.9537907838821411,1
151,"Fairness in Ranking, Part II: Learning-to-Rank and Recommender Systems",fairness_recommender,5,Fairness and Diversity in Recommender Systems: A Survey,fairness_recommender,0.9517444372177124,1
152,Understanding User Perspectives on Sustainability and Fairness in Tourism Recommender Systems,fairness_recommender,1,Fairness and Sustainability in Multistakeholder Tourism Recommender Systems,fairness_recommender,0.9661511182785034,1
152,Understanding User Perspectives on Sustainability and Fairness in Tourism Recommender Systems,fairness_recommender,2,A review on individual and multistakeholder fairness in tourism recommender systems,fairness_recommender,0.9588572978973389,1
152,Understanding User Perspectives on Sustainability and Fairness in Tourism Recommender Systems,fairness_recommender,3,Consumer-side fairness in recommender systems: a systematic survey of methods and evaluation,fairness_recommender,0.9301425218582153,1
152,Understanding User Perspectives on Sustainability and Fairness in Tourism Recommender Systems,fairness_recommender,4,A Survey on Fairness-aware Recommender Systems,fairness_recommender,0.9296888113021851,1
152,Understanding User Perspectives on Sustainability and Fairness in Tourism Recommender Systems,fairness_recommender,5,Popularity Bias in Recommender Systems: The Search for Fairness in the Long Tail,fairness_recommender,0.9273888468742371,1
153,Bias Assessment Approaches for Addressing User-Centered Fairness in GNN-Based Recommender Systems,fairness_recommender,1,Consumer-side fairness in recommender systems: a systematic survey of methods and evaluation,fairness_recommender,0.9514268040657043,1
153,Bias Assessment Approaches for Addressing User-Centered Fairness in GNN-Based Recommender Systems,fairness_recommender,2,A Survey on Fairness-aware Recommender Systems,fairness_recommender,0.9445842504501343,1
153,Bias Assessment Approaches for Addressing User-Centered Fairness in GNN-Based Recommender Systems,fairness_recommender,3,Beyond Algorithmic Fairness in Recommender Systems,fairness_recommender,0.9432487487792969,1
153,Bias Assessment Approaches for Addressing User-Centered Fairness in GNN-Based Recommender Systems,fairness_recommender,4,Feature-blind fairness in collaborative filtering recommender systems,fairness_recommender,0.9431511163711548,1
153,Bias Assessment Approaches for Addressing User-Centered Fairness in GNN-Based Recommender Systems,fairness_recommender,5,Popularity Bias in Recommender Systems: The Search for Fairness in the Long Tail,fairness_recommender,0.9428926706314087,1
154,CIKM 2021 Tutorial on Fairness of Machine Learning in Recommender Systems,fairness_recommender,1,Tutorial on Fairness of Machine Learning in Recommender Systems,fairness_recommender,0.9981404542922974,1
154,CIKM 2021 Tutorial on Fairness of Machine Learning in Recommender Systems,fairness_recommender,2,A Survey on the Fairness of Recommender Systems,fairness_recommender,0.9781926870346069,1
154,CIKM 2021 Tutorial on Fairness of Machine Learning in Recommender Systems,fairness_recommender,3,A Survey on Fairness-aware Recommender Systems,fairness_recommender,0.9747856855392456,1
154,CIKM 2021 Tutorial on Fairness of Machine Learning in Recommender Systems,fairness_recommender,4,Fairness in Recommender Systems: Evaluation Approaches and Assurance Strategies,fairness_recommender,0.9736117720603943,1
154,CIKM 2021 Tutorial on Fairness of Machine Learning in Recommender Systems,fairness_recommender,5,Fairness in recommender systems: research landscape and future directions,fairness_recommender,0.9696275591850281,1
155,Fairness in Music Recommender Systems: A Stakeholder-Centered Mini Review,fairness_recommender,1,Consumer-side fairness in recommender systems: a systematic survey of methods and evaluation,fairness_recommender,0.9630261659622192,1
155,Fairness in Music Recommender Systems: A Stakeholder-Centered Mini Review,fairness_recommender,2,Popularity Bias in Recommender Systems: The Search for Fairness in the Long Tail,fairness_recommender,0.9609209299087524,1
155,Fairness in Music Recommender Systems: A Stakeholder-Centered Mini Review,fairness_recommender,3,A Survey on Fairness-aware Recommender Systems,fairness_recommender,0.9583932161331177,1
155,Fairness in Music Recommender Systems: A Stakeholder-Centered Mini Review,fairness_recommender,4,Fairness in Recommender Systems: Evaluation Approaches and Assurance Strategies,fairness_recommender,0.9579756259918213,1
155,Fairness in Music Recommender Systems: A Stakeholder-Centered Mini Review,fairness_recommender,5,Fairness in recommender systems: research landscape and future directions,fairness_recommender,0.9576749205589294,1
156,The Significance of Enhancing Data Fairness in Educational Recommender Systems,fairness_recommender,1,A Survey on Fairness-aware Recommender Systems,fairness_recommender,0.9575079083442688,1
156,The Significance of Enhancing Data Fairness in Educational Recommender Systems,fairness_recommender,2,CIKM 2021 Tutorial on Fairness of Machine Learning in Recommender Systems,fairness_recommender,0.9570190906524658,1
156,The Significance of Enhancing Data Fairness in Educational Recommender Systems,fairness_recommender,3,Tutorial on Fairness of Machine Learning in Recommender Systems,fairness_recommender,0.9533745646476746,1
156,The Significance of Enhancing Data Fairness in Educational Recommender Systems,fairness_recommender,4,Fairness in Recommender Systems: Evaluation Approaches and Assurance Strategies,fairness_recommender,0.9524693489074707,1
156,The Significance of Enhancing Data Fairness in Educational Recommender Systems,fairness_recommender,5,Enabling cross-continent provider fairness in educational recommender systems,fairness_recommender,0.9486604332923889,1
157,Uncertainty Quantification for Fairness in Two-Stage Recommender Systems,fairness_recommender,1,Practical Compositional Fairness: Understanding Fairness in Multi-Component Recommender Systems,fairness_recommender,0.9423210024833679,1
157,Uncertainty Quantification for Fairness in Two-Stage Recommender Systems,fairness_recommender,2,Evaluation Measures of Individual Item Fairness for Recommender Systems: A Critical Study,fairness_recommender,0.9362360239028931,1
157,Uncertainty Quantification for Fairness in Two-Stage Recommender Systems,fairness_recommender,3,A Personalized Framework for Consumer and Producer Group Fairness Optimization in Recommender Systems,fairness_recommender,0.9347695112228394,1
157,Uncertainty Quantification for Fairness in Two-Stage Recommender Systems,fairness_recommender,4,"Transparency, Privacy, and Fairness in Recommender Systems",fairness_recommender,0.9328322410583496,1
157,Uncertainty Quantification for Fairness in Two-Stage Recommender Systems,fairness_recommender,5,Relevance-aware Individual Item Fairness Measures for Recommender Systems: Limitations and Usage Guidelines,fairness_recommender,0.9302645921707153,1
158,Practical Compositional Fairness: Understanding Fairness in Multi-Component Recommender Systems,fairness_recommender,1,Evaluation Measures of Individual Item Fairness for Recommender Systems: A Critical Study,fairness_recommender,0.9588654041290283,1
158,Practical Compositional Fairness: Understanding Fairness in Multi-Component Recommender Systems,fairness_recommender,2,Fairness and Diversity in Recommender Systems: A Survey,fairness_recommender,0.9506336450576782,1
158,Practical Compositional Fairness: Understanding Fairness in Multi-Component Recommender Systems,fairness_recommender,3,CPFair: Personalized Consumer and Producer Fairness Re-ranking for Recommender Systems,fairness_recommender,0.9505838751792908,1
158,Practical Compositional Fairness: Understanding Fairness in Multi-Component Recommender Systems,fairness_recommender,4,A Personalized Framework for Consumer and Producer Group Fairness Optimization in Recommender Systems,fairness_recommender,0.9490220546722412,1
158,Practical Compositional Fairness: Understanding Fairness in Multi-Component Recommender Systems,fairness_recommender,5,Tutorial on Fairness of Machine Learning in Recommender Systems,fairness_recommender,0.9482905864715576,1
159,Integrating Individual and Group Fairness for Recommender Systems through Social Choice,fairness_recommender,1,Practical Compositional Fairness: Understanding Fairness in Multi-Component Recommender Systems,fairness_recommender,0.9482758045196533,1
159,Integrating Individual and Group Fairness for Recommender Systems through Social Choice,fairness_recommender,2,Evaluation Measures of Individual Item Fairness for Recommender Systems: A Critical Study,fairness_recommender,0.9481045603752136,1
159,Integrating Individual and Group Fairness for Recommender Systems through Social Choice,fairness_recommender,3,Fairness and Diversity in Recommender Systems: A Survey,fairness_recommender,0.9464384913444519,1
159,Integrating Individual and Group Fairness for Recommender Systems through Social Choice,fairness_recommender,4,Consumer Fairness in Recommender Systems: Contextualizing Definitions and Mitigations,fairness_recommender,0.9443907737731934,1
159,Integrating Individual and Group Fairness for Recommender Systems through Social Choice,fairness_recommender,5,A Personalized Framework for Consumer and Producer Group Fairness Optimization in Recommender Systems,fairness_recommender,0.9435188174247742,1
160,Feature-blind fairness in collaborative filtering recommender systems,fairness_recommender,1,Consumer-side fairness in recommender systems: a systematic survey of methods and evaluation,fairness_recommender,0.9445192813873291,1
160,Feature-blind fairness in collaborative filtering recommender systems,fairness_recommender,2,Bias Assessment Approaches for Addressing User-Centered Fairness in GNN-Based Recommender Systems,fairness_recommender,0.9431511163711548,1
160,Feature-blind fairness in collaborative filtering recommender systems,fairness_recommender,3,Tutorial on Fairness of Machine Learning in Recommender Systems,fairness_recommender,0.9420574903488159,1
160,Feature-blind fairness in collaborative filtering recommender systems,fairness_recommender,4,CIKM 2021 Tutorial on Fairness of Machine Learning in Recommender Systems,fairness_recommender,0.9407394528388977,1
160,Feature-blind fairness in collaborative filtering recommender systems,fairness_recommender,5,Interplay between upsampling and regularization for provider fairness in recommender systems,fairness_recommender,0.9401551485061646,1
161,"Understanding Biases in ChatGPT-based Recommender Systems: Provider Fairness, Temporal Stability, and Recency",fairness_recommender,1,Beyond Trade-offs: Unveiling Fairness-Constrained Diversity in News Recommender Systems,fairness_recommender,0.9342359304428101,1
161,"Understanding Biases in ChatGPT-based Recommender Systems: Provider Fairness, Temporal Stability, and Recency",fairness_recommender,2,Fairness and Diversity in Recommender Systems: A Survey,fairness_recommender,0.9320334196090698,1
161,"Understanding Biases in ChatGPT-based Recommender Systems: Provider Fairness, Temporal Stability, and Recency",fairness_recommender,3,Provider Fairness and Beyond-Accuracy Trade-offs in Recommender Systems,fairness_recommender,0.9263358116149902,1
161,"Understanding Biases in ChatGPT-based Recommender Systems: Provider Fairness, Temporal Stability, and Recency",fairness_recommender,4,Practical Compositional Fairness: Understanding Fairness in Multi-Component Recommender Systems,fairness_recommender,0.9255695939064026,1
161,"Understanding Biases in ChatGPT-based Recommender Systems: Provider Fairness, Temporal Stability, and Recency",fairness_recommender,5,FaDeRS: Fairness and Depolarization in Recommender Systems,fairness_recommender,0.9246379137039185,1
162,The Winner Takes it All: Geographic Imbalance and Provider (Un)fairness in Educational Recommender Systems,fairness_recommender,1,Enabling cross-continent provider fairness in educational recommender systems,fairness_recommender,0.9706926941871643,1
162,The Winner Takes it All: Geographic Imbalance and Provider (Un)fairness in Educational Recommender Systems,fairness_recommender,2,Consumer-side fairness in recommender systems: a systematic survey of methods and evaluation,fairness_recommender,0.9469038248062134,1
162,The Winner Takes it All: Geographic Imbalance and Provider (Un)fairness in Educational Recommender Systems,fairness_recommender,3,The Significance of Enhancing Data Fairness in Educational Recommender Systems,fairness_recommender,0.9439132213592529,1
162,The Winner Takes it All: Geographic Imbalance and Provider (Un)fairness in Educational Recommender Systems,fairness_recommender,4,Popularity Bias in Recommender Systems: The Search for Fairness in the Long Tail,fairness_recommender,0.9414921402931213,1
162,The Winner Takes it All: Geographic Imbalance and Provider (Un)fairness in Educational Recommender Systems,fairness_recommender,5,Interplay between upsampling and regularization for provider fairness in recommender systems,fairness_recommender,0.939354419708252,1
163,Perception of Fairness in Group Music Recommender Systems,fairness_recommender,1,Fairness in Music Recommender Systems: A Stakeholder-Centered Mini Review,fairness_recommender,0.9392014741897583,1
163,Perception of Fairness in Group Music Recommender Systems,fairness_recommender,2,Experiments on Generalizability of User-Oriented Fairness in Recommender Systems,fairness_recommender,0.9317153692245483,1
163,Perception of Fairness in Group Music Recommender Systems,fairness_recommender,3,User Fairness in Recommender Systems,fairness_recommender,0.9266681671142578,1
163,Perception of Fairness in Group Music Recommender Systems,fairness_recommender,4,Beyond Algorithmic Fairness in Recommender Systems,fairness_recommender,0.9261788725852966,1
163,Perception of Fairness in Group Music Recommender Systems,fairness_recommender,5,Fairness in Recommender Systems: Evaluation Approaches and Assurance Strategies,fairness_recommender,0.9243446588516235,1
164,Enabling cross-continent provider fairness in educational recommender systems,fairness_recommender,1,The Winner Takes it All: Geographic Imbalance and Provider (Un)fairness in Educational Recommender Systems,fairness_recommender,0.9706926941871643,1
164,Enabling cross-continent provider fairness in educational recommender systems,fairness_recommender,2,The Significance of Enhancing Data Fairness in Educational Recommender Systems,fairness_recommender,0.9486604332923889,1
164,Enabling cross-continent provider fairness in educational recommender systems,fairness_recommender,3,Consumer-side fairness in recommender systems: a systematic survey of methods and evaluation,fairness_recommender,0.9357509016990662,1
164,Enabling cross-continent provider fairness in educational recommender systems,fairness_recommender,4,Feature-blind fairness in collaborative filtering recommender systems,fairness_recommender,0.9342869520187378,1
164,Enabling cross-continent provider fairness in educational recommender systems,fairness_recommender,5,CIKM 2021 Tutorial on Fairness of Machine Learning in Recommender Systems,fairness_recommender,0.9330089688301086,1
165,Relevance-aware Individual Item Fairness Measures for Recommender Systems: Limitations and Usage Guidelines,fairness_recommender,1,Evaluation Measures of Individual Item Fairness for Recommender Systems: A Critical Study,fairness_recommender,0.9845381379127502,1
165,Relevance-aware Individual Item Fairness Measures for Recommender Systems: Limitations and Usage Guidelines,fairness_recommender,2,Fairness and Diversity in Recommender Systems: A Survey,fairness_recommender,0.9606068134307861,1
165,Relevance-aware Individual Item Fairness Measures for Recommender Systems: Limitations and Usage Guidelines,fairness_recommender,3,Joint Evaluation of Fairness and Relevance in Recommender Systems with Pareto Frontier,fairness_recommender,0.9572853446006775,1
165,Relevance-aware Individual Item Fairness Measures for Recommender Systems: Limitations and Usage Guidelines,fairness_recommender,4,Fairness Testing for Recommender Systems,fairness_recommender,0.9550544023513794,1
165,Relevance-aware Individual Item Fairness Measures for Recommender Systems: Limitations and Usage Guidelines,fairness_recommender,5,Consumer Fairness in Recommender Systems: Contextualizing Definitions and Mitigations,fairness_recommender,0.953022301197052,1
166,FACTER: Fairness-Aware Conformal Thresholding and Prompt Engineering for Enabling Fair LLM-Based Recommender Systems,fairness_recommender,1,"Understanding Biases in ChatGPT-based Recommender Systems: Provider Fairness, Temporal Stability, and Recency",fairness_recommender,0.9236496686935425,1
166,FACTER: Fairness-Aware Conformal Thresholding and Prompt Engineering for Enabling Fair LLM-Based Recommender Systems,fairness_recommender,2,CPFair: Personalized Consumer and Producer Fairness Re-ranking for Recommender Systems,fairness_recommender,0.9214920401573181,1
166,FACTER: Fairness-Aware Conformal Thresholding and Prompt Engineering for Enabling Fair LLM-Based Recommender Systems,fairness_recommender,3,Leave No One Behind: Fairness-Aware Cross-Domain Recommender Systems for Non-Overlapping Users,fairness_recommender,0.9195278286933899,1
166,FACTER: Fairness-Aware Conformal Thresholding and Prompt Engineering for Enabling Fair LLM-Based Recommender Systems,fairness_recommender,4,Practical Compositional Fairness: Understanding Fairness in Multi-Component Recommender Systems,fairness_recommender,0.9186204075813293,1
166,FACTER: Fairness-Aware Conformal Thresholding and Prompt Engineering for Enabling Fair LLM-Based Recommender Systems,fairness_recommender,5,DeepFair: Deep Learning for Improving Fairness in Recommender Systems,fairness_recommender,0.9178166389465332,1
167,A Survey on the Fairness of Recommender Systems,fairness_recommender,1,Tutorial on Fairness of Machine Learning in Recommender Systems,fairness_recommender,0.9794330596923828,1
167,A Survey on the Fairness of Recommender Systems,fairness_recommender,2,CIKM 2021 Tutorial on Fairness of Machine Learning in Recommender Systems,fairness_recommender,0.9781926870346069,1
